organ,organismId,organismName,sex,lifestage,aeid,assayComponentEndpointName,assaySourceLongName,organism,tissue,cellFreeComponentSource,assayFormatType,citations,assayDesignType,assayDesignTypeSub,biologicalProcessTarget,detectionTechnologyType,detectionTechnology,assayName,geneId,geneName,description,geneSymbol,trackStatus,entrezGeneId,officialSymbol,officialFullName,uniprotAccessionNumber
,9606, human,['Not specified'],['Not specified'],2655,ERF_CR_GPCR_binding_hHTR6,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_GPCR_hHTR6,168,"5-hydroxytryptamine (serotonin) receptor 6, G protein-coupled",,HTR6,live,3362,HTR6,"5-hydroxytryptamine (serotonin) receptor 6, G protein-coupled",P50406
,9606, human,['Not specified'],['Not specified'],2656,ERF_CR_GPCR_binding_hHTR7,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_GPCR_hHTR7,169,"5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled",,HTR7,live,3363,HTR7,"5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled",P34969
,9606, human,['Not specified'],['Not specified'],2657,ERF_PL_GPCR_binding_hLTB4R,Eurofins,human,,human histiocytic lymphoma U-937 cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_PL_GPCR_hLTB4R,68,leukotriene B4 receptor,,LTB4R,live,1241,LTB4R,leukotriene B4 receptor,Q15722
,9606, human,['Not specified'],['Not specified'],2658,ERF_CR_GPCR_binding_hNPY1R,Eurofins,human,,,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_GPCR_hNPY1R,219,neuropeptide Y receptor Y1,,NPY1R,live,4886,NPY1R,neuropeptide Y receptor Y1,P25929
,9606, human,['Not specified'],['Not specified'],2659,ERF_CR_GPCR_binding_hNPY2R,Eurofins,human,,,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_GPCR_hNPY2R,220,neuropeptide Y receptor Y2,,NPY2R,live,4887,NPY2R,neuropeptide Y receptor Y2,P49146
,9606, human,['Not specified'],['Not specified'],2660,ERF_CR_GPCR_binding_hNTSR1,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_GPCR_hNTSR1,223,neurotensin receptor 1 (high affinity),,NTSR1,live,4923,NTSR1,neurotensin receptor 1 (high affinity),P30989
,9606, human,['Not specified'],['Not specified'],2661,ERF_CR_GPCR_binding_hOPRD1,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_GPCR_hOPRD1,225,"opioid receptor, delta 1",,OPRD1,live,4985,OPRD1,"opioid receptor, delta 1",P41143
,9606, human,['Not specified'],['Not specified'],2662,ERF_CR_GPCR_binding_hOPRL1,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_GPCR_hOPRL1,226,opiate receptor-like 1,,OPRL1,live,4987,OPRL1,opiate receptor-like 1,P41146
,9606, human,['Not specified'],['Not specified'],2663,ERF_CR_GPCR_binding_hOPRM1,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_GPCR_hOPRM1,227,"opioid receptor, mu 1",,OPRM1,live,4988,OPRM1,"opioid receptor, mu 1",P35372
,9606, human,['Not specified'],['Not specified'],2664,ERF_CR_GPCR_binding_hOXTR,Eurofins,human,,human recombinant Chem-1 RBL cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_GPCR_hOXTR,5269,oxytocin receptor,,OXTR,,5021,OXTR,oxytocin receptor,
,9606, human,['Not specified'],['Not specified'],2665,ERF_PL_GPCR_binding_hTACR1,Eurofins,human,,human recombinant CHO cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_PL_GPCR_hTACR1,6719,tachykinin receptor 1,,TACR1,,6869,TACR1,tachykinin receptor 1,
,9606, human,['Not specified'],['Not specified'],2666,ERF_PL_GPCR_binding_hTACR2,Eurofins,human,,human recombinant CHO cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_PL_GPCR_hTACR2,309,tachykinin receptor 2,,TACR2,live,6865,TACR2,tachykinin receptor 2,P21452
,9606, human,['Not specified'],['Not specified'],2667,ERF_CR_GPCR_binding_hVIPR1,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_GPCR_hVIPR1,7188,vasoactive intestinal peptide receptor 1,,VIPR1,,7433,VIPR1,vasoactive intestinal peptide receptor 1,
,9606, human,['Not specified'],['Not specified'],2675,ERF_CR_LGIC_binding_hGABRA1,Eurofins,human,,human recombinant CHO cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_LGIC_hGABRA1,3427,gamma-aminobutyric acid type A receptor alpha1 subunit,,GABRA1,,2554,GABRA1,gamma-aminobutyric acid type A receptor alpha1 subunit,
,9606, human,['Not specified'],['Not specified'],2680,ERF_CR_MP_binding_hTSPO,Eurofins,human,,human endogenous U-118-MG,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_MP_hTSPO,37,translocator protein (18kDa),,TSPO,live,706,TSPO,translocator protein (18kDa),P30536
,9606, human,['Not specified'],['Not specified'],2681,ERF_PL_NR_binding_hAR,Eurofins,human,,human LNCaP clone FGC cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_PL_NR_hAR,27,androgen receptor,,AR,live,367,AR,androgen receptor,P10275
,9606, human,['Not specified'],['Not specified'],2682,ERF_PL_NR_COA_hFXR_Antagonist,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,FRET,receptor binding,Fluorescence,FRET: TR-FRET,ERF_PL_NR_COA_hFXR_Antagonist,357,"nuclear receptor subfamily 1, group H, member 4",,NR1H4,live,9971,NR1H4,"nuclear receptor subfamily 1, group H, member 4",Q96RI1
,9606, human,['Not specified'],['Not specified'],2683,ERF_CR_NR_binding_hGR,Eurofins,human,,human endogenous IM-9 cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_NR_hGR,145,"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)",,NR3C1,live,2908,NR3C1,"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)",P04150
,9606, human,['Not specified'],['Not specified'],2684,ERF_PL_NR_binding_hHTR2C,Eurofins,human,,human recombinant CHO-K1 cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_PL_NR_hHTR2C,165,"5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled",,HTR2C,live,3358,HTR2C,"5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled",P28335
,9606, human,['Not specified'],['Not specified'],2685,ERF_CR_NR_binding_hPGR,Eurofins,human,,human endogenous T47D cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_NR_hPGR,235,progesterone receptor,,PGR,live,5241,PGR,progesterone receptor,P06401
,9606, human,['Not specified'],['Not specified'],2686,ERF_CR_NR_binding_hPPARA,Eurofins,human,,human recombinant E. coli,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_NR_hPPARA,248,peroxisome proliferator-activated receptor alpha,,PPARA,live,5465,PPARA,peroxisome proliferator-activated receptor alpha,Q07869
,9606, human,['Not specified'],['Not specified'],2687,ERF_CR_NR_binding_hPPARG,Eurofins,human,,human recombinant E. coli,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_NR_hPPARG,250,peroxisome proliferator-activated receptor gamma,,PPARG,live,5468,PPARG,peroxisome proliferator-activated receptor gamma,P37231
,9606, human,['Not specified'],['Not specified'],2688,ERF_PL_NR_binding_hRARa,Eurofins,human,,human recombinant insect cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_PL_NR_hRARa,279,"retinoic acid receptor, alpha",,RARA,live,5914,RARA,"retinoic acid receptor, alpha",P10276
,9606, human,['Not specified'],['Not specified'],2689,ERF_PL_NR_COA_hTHRA,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,FRET,regulation of transcription factor activity,Fluorescence,FRET: TR-FRET,ERF_PL_NR_COA_hTHRA,321,"thyroid hormone receptor, alpha",,THRA,live,7067,THRA,"thyroid hormone receptor, alpha",P10827
,9606, human,['Not specified'],['Not specified'],2691,ERF_PL_TR_binding_hSLC35B3,Eurofins,human,,human u937 cells CRL-1593,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_PL_TR_hSLC35B3,112,"solute carrier family 29 (equilibrative nucleoside transporter), member 1",,SLC29A1,live,2030,SLC29A1,"solute carrier family 29 (equilibrative nucleoside transporter), member 1",Q99808
,9606, human,['Not specified'],['Not specified'],2692,ERF_CR_TR_binding_hSLC6A2,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_TR_hSLC6A2,296,"solute carrier family 6 (neurotransmitter transporter), member 2",,SLC6A2,live,6530,SLC6A2,"solute carrier family 6 (neurotransmitter transporter), member 2",P23975
,9606, human,['Not specified'],['Not specified'],2693,ERF_CR_TR_binding_hSLC6A3,Eurofins,human,,human recombinant cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_TR_hSLC6A3,297,"solute carrier family 6 (neurotransmitter transporter), member 3",,SLC6A3,live,6531,SLC6A3,"solute carrier family 6 (neurotransmitter transporter), member 3",Q01959
,9606, human,['Not specified'],['Not specified'],2694,ERF_CR_TR_binding_hSLC6A4,Eurofins,human,,human recombinant CHO cells,biochemical,,binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,ERF_CR_TR_hSLC6A4,298,"solute carrier family 6 (neurotransmitter transporter), member 4",,SLC6A4,live,6532,SLC6A4,"solute carrier family 6 (neurotransmitter transporter), member 4",P31645
,9606, human,['Not specified'],['Not specified'],3032,CCTE_GLTED_hIYD,CCTE Great Lakes Toxicology and Ecology Division,human,,baculovirus-insect cells,biochemical,"{'doi': 'doi: 10.1016/j.tiv.2020.105073', 'url': 'https://pubmed.ncbi.nlm.nih.gov/33352258/', 'pmid': 33352258, 'title': 'In vitro screening for chemical inhibition of the iodide recycling enzyme, iodotyrosine deiodinase', 'author': 'Olker JH, Korte JJ, Denny JS, Haselman JT, Hartig PC, Cardon MC, Hornung MW, Degitz SJ', 'citation': 'Olker JH, Korte JJ, Denny JS, Haselman JT, Hartig PC, Cardon MC, Hornung MW, Degitz SJ. In vitro screening for chemical inhibition of the iodide recycling enzyme, iodotyrosine deiodinase. Toxicol In Vitro. 2021 Mar;71:105073. doi: 10.1016/j.tiv.2020.105073. Epub 2020 Dec 29. PMID: 33352258; PMCID: PMC8130633.', 'otherId': '0', 'citationId': 239, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Absorbance ,Spectrophotometry,CCTE_GLTED_hIYD,24338,iodotyrosine deiodinase,,IYD,,389434,IYD,iodotyrosine deiodinase,
,9606, human,['Not specified'],['Not specified'],3088,CCTE_GLTED_hTBG,CCTE Great Lakes Toxicology and Ecology Division,human,,Human plasma,biochemical,,binding reporter,fluorescent polarization,receptor binding,Fluorescence,Spectrophotometry,CCTE_GLTED_hTBG,0,,,,,0,,,
,9606, human,['Not specified'],['Not specified'],2277,NVS_ENZ_hPDE1A1,Novascreen,human,,,biochemical,"{'doi': 'doi: 10.1021/tx400021f', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23611293', 'pmid': 23611293, 'title': 'Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays', 'author': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB', 'citation': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB. Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays. Chem Res Toxicol. 2013 Jun 17;26(6):878-95. doi: 10.1021/tx400021f. Epub 2013 May 16. PubMed PMID: 23611293; PubMed Central PMCID: PMC3685188.', 'otherId': '0', 'citationId': 215, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence and electrophoretic mobility shift,NVS_ENZ_hPDE1A1,5353,phosphodiesterase 1A,,PDE1A,,5136,PDE1A,phosphodiesterase 1A,
,9606, human,['Not specified'],['Not specified'],2279,NVS_ENZ_hPDE1B1,Novascreen,human,,,biochemical,"{'doi': 'doi: 10.1021/tx400021f', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23611293', 'pmid': 23611293, 'title': 'Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays', 'author': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB', 'citation': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB. Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays. Chem Res Toxicol. 2013 Jun 17;26(6):878-95. doi: 10.1021/tx400021f. Epub 2013 May 16. PubMed PMID: 23611293; PubMed Central PMCID: PMC3685188.', 'otherId': '0', 'citationId': 215, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence and electrophoretic mobility shift,NVS_ENZ_hPDE1B1,5369,phosphodiesterase 1B,,PDE1B,,5153,PDE1B,phosphodiesterase 1B,
,9606, human,['Not specified'],['Not specified'],2281,NVS_ENZ_hPDE2A,Novascreen,human,,,biochemical,"{'doi': 'doi: 10.1021/tx400021f', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23611293', 'pmid': 23611293, 'title': 'Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays', 'author': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB', 'citation': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB. Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays. Chem Res Toxicol. 2013 Jun 17;26(6):878-95. doi: 10.1021/tx400021f. Epub 2013 May 16. PubMed PMID: 23611293; PubMed Central PMCID: PMC3685188.', 'otherId': '0', 'citationId': 215, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence and electrophoretic mobility shift,NVS_ENZ_hPDE2A,5355,phosphodiesterase 2A,,PDE2A,,5138,PDE2A,phosphodiesterase 2A,
,9606, human,['Not specified'],['Not specified'],2283,NVS_ENZ_hPDE3A,Novascreen,human,,,biochemical,"{'doi': 'doi: 10.1021/tx400021f', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23611293', 'pmid': 23611293, 'title': 'Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays', 'author': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB', 'citation': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB. Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays. Chem Res Toxicol. 2013 Jun 17;26(6):878-95. doi: 10.1021/tx400021f. Epub 2013 May 16. PubMed PMID: 23611293; PubMed Central PMCID: PMC3685188.', 'otherId': '0', 'citationId': 215, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence and electrophoretic mobility shift,NVS_ENZ_hPDE3A,5356,phosphodiesterase 3A,,PDE3A,,5139,PDE3A,phosphodiesterase 3A,
,9606, human,['Not specified'],['Not specified'],2285,NVS_ENZ_hPDE4B1,Novascreen,human,,,biochemical,"{'doi': 'doi: 10.1021/tx400021f', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23611293', 'pmid': 23611293, 'title': 'Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays', 'author': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB', 'citation': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB. Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays. Chem Res Toxicol. 2013 Jun 17;26(6):878-95. doi: 10.1021/tx400021f. Epub 2013 May 16. PubMed PMID: 23611293; PubMed Central PMCID: PMC3685188.', 'otherId': '0', 'citationId': 215, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence and electrophoretic mobility shift,NVS_ENZ_hPDE4B1,5358,phosphodiesterase 4B,,PDE4B,,5142,PDE4B,phosphodiesterase 4B,
,9606, human,['Not specified'],['Not specified'],2287,NVS_ENZ_hPDE4C1,Novascreen,human,,,biochemical,"{'doi': 'doi: 10.1021/tx400021f', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23611293', 'pmid': 23611293, 'title': 'Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays', 'author': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB', 'citation': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB. Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays. Chem Res Toxicol. 2013 Jun 17;26(6):878-95. doi: 10.1021/tx400021f. Epub 2013 May 16. PubMed PMID: 23611293; PubMed Central PMCID: PMC3685188.', 'otherId': '0', 'citationId': 215, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence and electrophoretic mobility shift,NVS_ENZ_hPDE4C1,5359,phosphodiesterase 4C,,PDE4C,,5143,PDE4C,phosphodiesterase 4C,
,9606, human,['Not specified'],['Not specified'],2291,NVS_ENZ_hPDE7A,Novascreen,human,,,biochemical,"{'doi': 'doi: 10.1021/tx400021f', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23611293', 'pmid': 23611293, 'title': 'Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays', 'author': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB', 'citation': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB. Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays. Chem Res Toxicol. 2013 Jun 17;26(6):878-95. doi: 10.1021/tx400021f. Epub 2013 May 16. PubMed PMID: 23611293; PubMed Central PMCID: PMC3685188.', 'otherId': '0', 'citationId': 215, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence and electrophoretic mobility shift,NVS_ENZ_hPDE7A,5366,phosphodiesterase 7A,,PDE7A,,5150,PDE7A,phosphodiesterase 7A,
,9606, human,['Not specified'],['Not specified'],2293,NVS_ENZ_hPDE8A1,Novascreen,human,,,biochemical,"{'doi': 'doi: 10.1021/tx400021f', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23611293', 'pmid': 23611293, 'title': 'Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays', 'author': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB', 'citation': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB. Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays. Chem Res Toxicol. 2013 Jun 17;26(6):878-95. doi: 10.1021/tx400021f. Epub 2013 May 16. PubMed PMID: 23611293; PubMed Central PMCID: PMC3685188.', 'otherId': '0', 'citationId': 215, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence and electrophoretic mobility shift,NVS_ENZ_hPDE8A1,5367,phosphodiesterase 8A,,PDE8A,,5151,PDE8A,phosphodiesterase 8A,
